0.39, 0.57, 0.38, 0.79, 0.65, 0.23, 0.73, 0.56, 0.86, 0.84, 0.85, 0.7, 0.87, 0.71, 0.64, 0.56, 0.52, 0.78, 0.83, 0.92, 0.84, 0.68, 0.74, 0.76, 0.73, 0.79, 0.78, 0.86, 0.91, 0.86, 0.8, 0.95, 0.85, 0.81, 0.84, 0.84, 0.75, 0.85, 0.86, 0.92
;0.22, 0.66, 0.29, 0.44, 0.25, 0.74, 0.72, 0.77, 0.35, 0.34, 0.9, 0.76, 0.55, 0.54, 0.15, 0.78, 0.88, 0.73, 0.9, 0.76, 0.76, 0.86, 0.43, 0.57, 0.26, 0.6, 0.91, 0.44, 0.55, 0.62, 0.93, 0.88, 0.67, 0.45, 0.3, 0.88, 0.71, 0.61, 0.26, 0.32
;0.74, 0.8, 0.8, 0.44, 0.38, 0.09, 0.64, 0.43, 0.75, 0.19, 0.87, 0.92, 0.72, 0.71, 0.84, 0.13, 0.9, 0.71, 0.69, 0.94, 0.91, 0.93, 0.74, 0.57, 0.51, 0.8, 0, 0.6, 0.92, 0.85, 0.95, 0.97, 0.85, 0.51, 0.39, 0.68, 0.01, 0.45, 0.95, 0.67
;0.59, 0.53, 0.62, 0.58, 0.81, 0.35, 0.57, 0.57, 0.87, 0.91, 0.78, 0.81, 0.76, 0.37, 0.77, 0.6, 0.49, 0.89, 0.73, 0.96, 0.88, 0.79, 0.72, 0.57, 0.6, 0.37, 0.77, 0.93, 0.89, 0.93, 0.78, 0.74, 0.5, 0.5, 0.55, 0.59, 0.75, 0.72, 0.96, 0.92
;0.76, 0.55, 0.73, 0.82, 0.56, 0.84, 0.93, 0.69, 0.86, 0.81, 0.51, 0.68, 0.84, 0.86, 0.89, 0.83, 0.8, 0.84, 0.9, 0.8, 0.83, 0.79, 0.93, 0.85, 0.91, 0.88, 0.74, 0.92, 0.77, 0.82, 0.93, 0.86, 0.91, 0.87, 0.94, 0.87, 0.95, 0.81, 0.67, 0.65
;0.68, 0.58, 0.66, 0.8, 0.7, 0.8, 0.27, 0.78, 0.72, 0.67, 0.83, 0.95, 0.71, 0.87, 0.66, 0.52, 0.66, 0.61, 0.82, 0.86, 0.85, 0.91, 0.56, 0.82, 0.62, 0.42, 0.57, 0.76, 0.81, 0.86, 0.83, 0.88, 0.54, 0.33, 0.21, 0.38, 0.3, 0.72, 0.8, 0.8
;0.88, 0.82, 0.52, 0.6, 0.22, 0.94, 0.92, 0.92, 0.83, 0.98, 0.88, 0.88, 0.72, 0.4, 0.82, 0.82, 0.82, 0.81, 0.81, 0.73, 0.78, 0.95, 0.52, 0.64, 0.95, 0.92, 0.8, 0.87, 0.86, 0.88, 0.76, 0.97, 0.73, 0.55, 0.76, 0.88, 0.8, 0.93, 0.87, 0.85
;0.89, 0.52, 0.6, 0.07, 0.57, 0.69, 0.75, 0.62, 0.69, 0.75, 0.69, 0.9, 0.66, 0.67, 0.49, 0.79, 0.55, 0.84, 0.78, 0.82, 0.82, 0.85, 0.63, 0.5, 0.56, 0.8, 0.8, 0.89, 0.94, 0.87, 0.74, 0.8, 0.77, 0.11, 0.14, 0.81, 0.82, 0.86, 0.86, 0.89
;0.5, 0.55, 0.5, 0.93, 0.75, 0.75, 0.8, 0.49, 0.63, 0.7, 0.53, 0.61, 0.6, 0.88, 0.86, 0.77, 0.51, 0.6, 0.55, 0.8, 0.37, 0.53, 0.78, 0.77, 0.93, 0.55, 0.51, 0.83, 0.9, 0.59, 0.67, 0.43, 0.79, 0.98, 0.9, 0.87, 0.84, 0.72, 0.85, 0.8
;0.84, 0.79, 0.79, 0.28, 0.3, 0.58, 0.83, 0.9, 0.35, 0.71, 0.63, 0.7, 0.64, 0.29, 0.83, 0.61, 0.8, 0.77, 0.54, 0.83, 0.88, 0.69, 0.69, 0.52, 0.51, 0.65, 0.65, 0.81, 0.49, 0.84, 0.63, 0.76, 0.79, 0.59, 0.58, 0.75, 0.85, 0.67, 0.42, 0.63
